amount,merchant_category,payment_method,country,city,transaction_hour,is_night_transaction,scenario,fraud_label
1412.69,Travel,Net Banking,Canada,Toronto,15,0,NORMAL,0
5129.38,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
3651.09,Luxury,Wallet,USA,Chicago,15,0,SUSPICIOUS,0
64.35,Food,Net Banking,Germany,Berlin,15,0,NORMAL,0
232.31,Pharmacy,Wallet,India,Mumbai,15,0,NORMAL,0
8065.7,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
8376.0,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
58.87,Food,Debit Card,Singapore,Singapore,15,0,NORMAL,0
79.77,Transportation,Credit Card,India,Bangalore,15,0,NORMAL,0
1625.08,Travel,Wallet,Canada,Toronto,15,0,NORMAL,0
63.39,Fuel,Credit Card,Singapore,Singapore,15,0,NORMAL,0
77.21,Gaming,Net Banking,Singapore,Singapore,15,0,NORMAL,0
4770.17,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
110.26,Transportation,Net Banking,India,Mumbai,15,0,NORMAL,0
1933.76,Electronics,UPI,UK,London,15,0,NORMAL,0
4417.27,Luxury,Net Banking,USA,New York,15,0,SUSPICIOUS,0
2925.15,Travel,Credit Card,USA,Chicago,15,0,NORMAL,0
13.81,Transportation,Debit Card,Canada,Toronto,15,0,NORMAL,0
73.33,Transportation,UPI,UK,London,15,0,NORMAL,0
391.93,Retail,UPI,Germany,Berlin,15,0,NORMAL,0
3494.66,Luxury,Wallet,USA,New York,15,0,SUSPICIOUS,0
25.76,Transportation,Debit Card,UK,London,15,0,NORMAL,0
137.08,Fuel,UPI,India,Mumbai,15,0,NORMAL,0
148.16,Pharmacy,Wallet,Germany,Berlin,15,0,NORMAL,0
4866.5,Electronics,Debit Card,USA,New York,15,0,NORMAL,0
1151.09,Travel,Net Banking,India,Mumbai,15,0,NORMAL,0
4802.32,Luxury,Debit Card,Germany,Berlin,15,0,NORMAL,0
8150.24,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
53.33,Pharmacy,Debit Card,USA,Chicago,15,0,NORMAL,0
266.28,Retail,Wallet,USA,New York,15,0,NORMAL,0
28.87,Transportation,Net Banking,Canada,Toronto,15,0,NORMAL,0
6673.49,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
7950.55,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
4420.6,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
75.43,Food,Credit Card,USA,Chicago,15,0,NORMAL,0
533.45,Travel,Debit Card,Canada,Toronto,15,0,NORMAL,0
266.42,Retail,Debit Card,USA,New York,15,0,NORMAL,0
2418.85,Electronics,Net Banking,Germany,Berlin,15,0,SUSPICIOUS,0
212.61,Pharmacy,Debit Card,India,Bangalore,15,0,NORMAL,0
892.1,Travel,Credit Card,Canada,Toronto,15,0,NORMAL,0
124.27,Fuel,Credit Card,USA,Chicago,15,0,NORMAL,0
53.7,Food,Credit Card,Singapore,Singapore,15,0,NORMAL,0
6129.86,Luxury,Net Banking,India,Bangalore,15,0,NORMAL,0
41.23,Transportation,Debit Card,UK,London,15,0,NORMAL,0
4121.0,Electronics,UPI,India,Bangalore,15,0,NORMAL,0
24.48,Gaming,Credit Card,UK,London,15,0,NORMAL,0
8902.62,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
3572.48,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
1921.33,Luxury,Credit Card,Canada,Toronto,15,0,NORMAL,0
2438.6,Electronics,UPI,USA,Chicago,15,0,SUSPICIOUS,0
53.29,Transportation,UPI,UK,London,15,0,NORMAL,0
66.06,Food,Credit Card,India,Mumbai,15,0,NORMAL,0
24.39,Food,Wallet,Germany,Berlin,15,0,NORMAL,0
4151.01,Luxury,Net Banking,Germany,Berlin,15,0,SUSPICIOUS,0
33.8,Gaming,Debit Card,USA,Chicago,15,0,NORMAL,0
5828.35,Luxury,UPI,USA,New York,15,0,NORMAL,0
106.43,Gaming,Net Banking,Canada,Toronto,15,0,NORMAL,0
3799.13,Electronics,Debit Card,Germany,Berlin,15,0,NORMAL,0
3252.07,Luxury,UPI,USA,Chicago,15,0,NORMAL,0
4940.52,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
60.93,Food,Wallet,India,Mumbai,15,0,NORMAL,0
142.09,Gaming,Credit Card,India,Bangalore,15,0,NORMAL,0
6140.49,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
7.35,Food,Wallet,Singapore,Singapore,15,0,NORMAL,0
85.34,Transportation,Net Banking,Canada,Toronto,15,0,NORMAL,0
149.94,Fuel,UPI,Singapore,Singapore,15,0,NORMAL,0
109.4,Pharmacy,Wallet,India,Bangalore,15,0,NORMAL,0
15.76,Food,Wallet,Germany,Berlin,15,0,NORMAL,0
2391.14,Travel,UPI,USA,New York,15,0,NORMAL,0
2456.06,Travel,Net Banking,India,Mumbai,15,0,NORMAL,0
208.18,Pharmacy,Net Banking,India,Bangalore,15,0,NORMAL,0
93.47,Transportation,Net Banking,USA,New York,15,0,NORMAL,0
118.97,Pharmacy,UPI,India,Mumbai,15,0,NORMAL,0
442.05,Retail,Wallet,USA,Chicago,15,0,NORMAL,0
2885.26,Luxury,Wallet,Singapore,Singapore,15,0,SUSPICIOUS,0
1210.65,Travel,Net Banking,India,Bangalore,15,0,NORMAL,0
6979.4,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
105.6,Transportation,UPI,Germany,Berlin,15,0,NORMAL,0
183.45,Retail,Net Banking,Singapore,Singapore,15,0,NORMAL,0
4328.45,Electronics,UPI,India,Mumbai,15,0,NORMAL,0
3999.73,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
1767.36,Electronics,Credit Card,Germany,Berlin,15,0,NORMAL,0
1548.81,Travel,UPI,India,Bangalore,15,0,SUSPICIOUS,0
6693.73,Luxury,UPI,India,Bangalore,15,0,NORMAL,0
2381.22,Electronics,Net Banking,USA,New York,15,0,NORMAL,0
128.12,Pharmacy,Debit Card,India,Bangalore,15,0,NORMAL,0
37.56,Food,Credit Card,India,Mumbai,15,0,NORMAL,0
2020.4,Luxury,Credit Card,USA,Chicago,15,0,SUSPICIOUS,0
100.81,Retail,Credit Card,India,Bangalore,15,0,NORMAL,0
7076.64,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
6233.05,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
27.32,Transportation,Debit Card,UK,London,15,0,NORMAL,0
4537.49,Luxury,Wallet,Singapore,Singapore,15,0,NORMAL,0
109.91,Fuel,Credit Card,UK,London,15,0,NORMAL,0
115.41,Gaming,Debit Card,UK,London,15,0,NORMAL,0
3242.35,Electronics,Credit Card,USA,Chicago,15,0,SUSPICIOUS,0
48.07,Transportation,Credit Card,Singapore,Singapore,15,0,NORMAL,0
7657.55,Luxury,Debit Card,Canada,Toronto,15,0,NORMAL,0
21.26,Gaming,Credit Card,Singapore,Singapore,15,0,NORMAL,0
1513.1,Travel,UPI,USA,Chicago,15,0,SUSPICIOUS,0
3668.1,Electronics,Credit Card,Canada,Toronto,15,0,SUSPICIOUS,0
3683.7,Electronics,Credit Card,Singapore,Singapore,15,0,SUSPICIOUS,0
2921.23,Electronics,Wallet,India,Bangalore,15,0,SUSPICIOUS,0
120.46,Fuel,Credit Card,Canada,Toronto,15,0,NORMAL,0
27.96,Transportation,Net Banking,Germany,Berlin,15,0,NORMAL,0
172.59,Pharmacy,Credit Card,Germany,Berlin,15,0,NORMAL,0
4352.97,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
1110.31,Travel,Credit Card,Canada,Toronto,15,0,NORMAL,0
5863.9,Luxury,Credit Card,India,Bangalore,15,0,NORMAL,0
4318.12,Electronics,Credit Card,India,Bangalore,15,0,SUSPICIOUS,0
2221.93,Travel,Debit Card,USA,Chicago,15,0,NORMAL,0
17.48,Gaming,Credit Card,USA,Chicago,15,0,NORMAL,0
155.13,Gaming,Wallet,USA,New York,15,0,NORMAL,0
7821.77,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
51.66,Food,UPI,USA,Chicago,15,0,NORMAL,0
23.98,Food,Debit Card,Germany,Berlin,15,0,NORMAL,0
2037.42,Travel,Wallet,UK,London,15,0,SUSPICIOUS,0
2429.1,Travel,UPI,Singapore,Singapore,15,0,NORMAL,0
4422.44,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
75.09,Food,Wallet,India,Bangalore,15,0,NORMAL,0
111.01,Pharmacy,Wallet,Canada,Toronto,15,0,NORMAL,0
19.57,Gaming,Net Banking,Singapore,Singapore,15,0,NORMAL,0
45.93,Retail,UPI,USA,Chicago,15,0,NORMAL,0
294.2,Retail,Credit Card,India,Bangalore,15,0,NORMAL,0
115.7,Gaming,UPI,USA,New York,15,0,NORMAL,0
65.75,Food,Net Banking,Canada,Toronto,15,0,NORMAL,0
43.72,Transportation,UPI,India,Bangalore,15,0,NORMAL,0
38.85,Transportation,Credit Card,USA,Chicago,15,0,NORMAL,0
1735.36,Travel,Debit Card,Singapore,Singapore,15,0,NORMAL,0
6.12,Food,Debit Card,Germany,Berlin,15,0,NORMAL,0
135.73,Gaming,Debit Card,Germany,Berlin,15,0,NORMAL,0
3361.02,Travel,Debit Card,Canada,Toronto,15,0,SUSPICIOUS,0
17.83,Transportation,Debit Card,India,Mumbai,15,0,NORMAL,0
79.32,Retail,Debit Card,USA,New York,15,0,NORMAL,0
1442.5,Travel,Net Banking,India,Mumbai,15,0,NORMAL,0
1888.05,Travel,Wallet,India,Bangalore,15,0,NORMAL,0
486.47,Retail,UPI,UK,London,15,0,NORMAL,0
1870.94,Electronics,UPI,India,Bangalore,15,0,SUSPICIOUS,0
81.2,Pharmacy,Net Banking,USA,New York,15,0,NORMAL,0
2525.89,Travel,Wallet,Canada,Toronto,15,0,SUSPICIOUS,0
149.4,Fuel,Wallet,Singapore,Singapore,15,0,NORMAL,0
106.28,Retail,Net Banking,USA,New York,15,0,NORMAL,0
438.04,Retail,Net Banking,India,Mumbai,15,0,NORMAL,0
335.07,Retail,Credit Card,India,Mumbai,15,0,NORMAL,0
72.54,Transportation,UPI,UK,London,15,0,NORMAL,0
3717.07,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
195.26,Retail,UPI,UK,London,15,0,NORMAL,0
1828.85,Electronics,Net Banking,India,Mumbai,15,0,NORMAL,0
3133.22,Luxury,Debit Card,Germany,Berlin,15,0,SUSPICIOUS,0
58.03,Pharmacy,Net Banking,UK,London,15,0,NORMAL,0
60.77,Food,Net Banking,India,Mumbai,15,0,NORMAL,0
116.66,Transportation,Wallet,India,Bangalore,15,0,NORMAL,0
27.49,Fuel,Credit Card,Singapore,Singapore,15,0,NORMAL,0
159.38,Retail,Debit Card,Singapore,Singapore,15,0,NORMAL,0
4961.94,Electronics,Net Banking,USA,Chicago,15,0,NORMAL,0
75.84,Transportation,Credit Card,India,Bangalore,15,0,NORMAL,0
3239.25,Electronics,UPI,Canada,Toronto,15,0,SUSPICIOUS,0
6915.84,Luxury,Debit Card,USA,New York,15,0,NORMAL,0
3453.79,Electronics,UPI,Canada,Toronto,15,0,SUSPICIOUS,0
8207.23,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
3846.64,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
118.24,Fuel,Wallet,India,Mumbai,15,0,NORMAL,0
67.98,Food,Wallet,Canada,Toronto,15,0,NORMAL,0
473.74,Retail,Debit Card,Germany,Berlin,15,0,NORMAL,0
128.82,Fuel,Wallet,Singapore,Singapore,15,0,NORMAL,0
213.4,Retail,Wallet,India,Mumbai,15,0,NORMAL,0
4428.45,Electronics,Debit Card,USA,New York,15,0,NORMAL,0
75.57,Transportation,Net Banking,Canada,Toronto,15,0,NORMAL,0
3088.64,Luxury,Net Banking,India,Bangalore,15,0,NORMAL,0
2012.31,Travel,UPI,Singapore,Singapore,15,0,NORMAL,0
102.13,Retail,Net Banking,India,Bangalore,15,0,NORMAL,0
6171.57,Luxury,Wallet,Singapore,Singapore,15,0,NORMAL,0
1170.6,Travel,UPI,USA,New York,15,0,NORMAL,0
181.86,Retail,Credit Card,Germany,Berlin,15,0,NORMAL,0
3540.29,Travel,Debit Card,Germany,Berlin,15,0,SUSPICIOUS,0
43.31,Food,Net Banking,India,Mumbai,15,0,NORMAL,0
1328.51,Electronics,Wallet,UK,London,15,0,NORMAL,0
490.22,Travel,Net Banking,USA,New York,15,0,NORMAL,0
2275.99,Electronics,Net Banking,India,Bangalore,15,0,SUSPICIOUS,0
52.47,Gaming,Wallet,India,Mumbai,15,0,NORMAL,0
67.13,Transportation,Wallet,India,Bangalore,15,0,NORMAL,0
6509.41,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
2796.86,Luxury,Wallet,USA,New York,15,0,NORMAL,0
4117.27,Electronics,Debit Card,India,Bangalore,15,0,SUSPICIOUS,0
4280.38,Electronics,Debit Card,USA,Chicago,15,0,NORMAL,0
1720.33,Electronics,Debit Card,India,Mumbai,15,0,SUSPICIOUS,0
56.96,Food,Wallet,UK,London,15,0,NORMAL,0
107.16,Gaming,Net Banking,USA,Chicago,15,0,NORMAL,0
16.68,Food,Wallet,Canada,Toronto,15,0,NORMAL,0
4519.99,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
212.93,Pharmacy,UPI,India,Mumbai,15,0,NORMAL,0
189.06,Gaming,UPI,India,Bangalore,15,0,NORMAL,0
563.33,Travel,UPI,USA,New York,15,0,NORMAL,0
3525.08,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
127.38,Pharmacy,Credit Card,Singapore,Singapore,15,0,NORMAL,0
112.72,Fuel,Credit Card,Canada,Toronto,15,0,NORMAL,0
128.17,Pharmacy,Debit Card,Canada,Toronto,15,0,NORMAL,0
24.83,Food,Credit Card,USA,New York,15,0,NORMAL,0
31.72,Transportation,Net Banking,Canada,Toronto,15,0,NORMAL,0
26.11,Transportation,UPI,India,Mumbai,15,0,NORMAL,0
4535.38,Electronics,Credit Card,UK,London,15,0,NORMAL,0
174.73,Gaming,Credit Card,India,Bangalore,15,0,NORMAL,0
4350.48,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
7977.02,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
1890.47,Travel,Credit Card,USA,Chicago,15,0,NORMAL,0
7947.1,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
25.62,Food,Net Banking,UK,London,15,0,NORMAL,0
1973.14,Travel,Wallet,USA,New York,15,0,NORMAL,0
24.53,Food,Net Banking,Canada,Toronto,15,0,NORMAL,0
3137.51,Luxury,Credit Card,India,Bangalore,15,0,SUSPICIOUS,0
1179.39,Travel,UPI,Singapore,Singapore,15,0,NORMAL,0
103.16,Fuel,Net Banking,Canada,Toronto,15,0,NORMAL,0
5307.91,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
969.24,Electronics,Credit Card,Germany,Berlin,15,0,NORMAL,0
1247.11,Travel,Debit Card,India,Bangalore,15,0,NORMAL,0
4383.42,Electronics,UPI,USA,New York,15,0,SUSPICIOUS,0
27.92,Food,Net Banking,USA,New York,15,0,NORMAL,0
371.01,Retail,UPI,UK,London,15,0,NORMAL,0
4308.11,Electronics,Net Banking,India,Bangalore,15,0,SUSPICIOUS,0
2131.98,Electronics,Debit Card,Canada,Toronto,15,0,NORMAL,0
1619.25,Travel,Credit Card,Germany,Berlin,15,0,NORMAL,0
128.9,Retail,Credit Card,USA,New York,15,0,NORMAL,0
94.52,Fuel,UPI,Canada,Toronto,15,0,NORMAL,0
52.73,Pharmacy,Debit Card,Canada,Toronto,15,0,NORMAL,0
1116.94,Electronics,Debit Card,UK,London,15,0,NORMAL,0
105.93,Retail,UPI,India,Bangalore,15,0,NORMAL,0
1350.24,Travel,Credit Card,Germany,Berlin,15,0,NORMAL,0
120.64,Gaming,UPI,Germany,Berlin,15,0,NORMAL,0
186.27,Retail,UPI,India,Bangalore,15,0,NORMAL,0
2099.26,Travel,UPI,UK,London,15,0,NORMAL,0
4035.01,Luxury,Wallet,Singapore,Singapore,15,0,NORMAL,0
21.12,Fuel,Wallet,UK,London,15,0,NORMAL,0
2312.61,Electronics,Debit Card,UK,London,15,0,SUSPICIOUS,0
67.69,Fuel,Net Banking,Singapore,Singapore,15,0,NORMAL,0
1934.89,Travel,Net Banking,USA,Chicago,15,0,NORMAL,0
7512.03,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
127.04,Retail,Wallet,India,Mumbai,15,0,NORMAL,0
191.02,Gaming,Credit Card,India,Bangalore,15,0,NORMAL,0
95.04,Transportation,Debit Card,India,Mumbai,15,0,NORMAL,0
148.79,Pharmacy,Net Banking,Canada,Toronto,15,0,NORMAL,0
81.27,Transportation,Debit Card,India,Mumbai,15,0,NORMAL,0
453.21,Travel,UPI,Canada,Toronto,15,0,NORMAL,0
49.26,Retail,Net Banking,UK,London,15,0,NORMAL,0
79.48,Food,Credit Card,Germany,Berlin,15,0,NORMAL,0
2711.24,Travel,Wallet,India,Bangalore,15,0,NORMAL,0
44.93,Gaming,Credit Card,UK,London,15,0,NORMAL,0
133.17,Fuel,Credit Card,Germany,Berlin,15,0,NORMAL,0
8983.67,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
28.99,Retail,UPI,India,Bangalore,15,0,NORMAL,0
121.34,Fuel,Debit Card,Singapore,Singapore,15,0,NORMAL,0
45.39,Fuel,UPI,Germany,Berlin,15,0,NORMAL,0
141.53,Fuel,UPI,India,Mumbai,15,0,NORMAL,0
190.32,Gaming,UPI,UK,London,15,0,NORMAL,0
76.63,Fuel,Debit Card,India,Bangalore,15,0,NORMAL,0
4787.91,Luxury,UPI,UK,London,15,0,NORMAL,0
29.44,Fuel,UPI,Canada,Toronto,15,0,NORMAL,0
31.06,Food,Net Banking,India,Mumbai,15,0,NORMAL,0
278.26,Retail,Net Banking,Canada,Toronto,15,0,NORMAL,0
3254.62,Luxury,Net Banking,India,Bangalore,15,0,NORMAL,0
175.5,Gaming,Wallet,Germany,Berlin,15,0,NORMAL,0
19.46,Pharmacy,Credit Card,USA,Chicago,15,0,NORMAL,0
4185.98,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
2234.3,Electronics,Credit Card,USA,Chicago,15,0,SUSPICIOUS,0
85.86,Fuel,Net Banking,India,Bangalore,15,0,NORMAL,0
310.07,Retail,Wallet,USA,New York,15,0,NORMAL,0
473.11,Electronics,Net Banking,India,Mumbai,15,0,NORMAL,0
4009.33,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
4959.98,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
4815.02,Electronics,Debit Card,Germany,Berlin,15,0,NORMAL,0
7262.99,Luxury,Wallet,Canada,Toronto,15,0,NORMAL,0
287.12,Retail,UPI,India,Mumbai,15,0,NORMAL,0
227.0,Pharmacy,Credit Card,Germany,Berlin,15,0,NORMAL,0
10.4,Transportation,UPI,Canada,Toronto,15,0,NORMAL,0
158.22,Pharmacy,Credit Card,Germany,Berlin,15,0,NORMAL,0
2645.87,Electronics,UPI,USA,New York,15,0,NORMAL,0
4318.78,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
2313.15,Travel,Credit Card,Germany,Berlin,15,0,SUSPICIOUS,0
16.25,Pharmacy,Wallet,India,Bangalore,15,0,NORMAL,0
1878.67,Electronics,Debit Card,USA,Chicago,15,0,SUSPICIOUS,0
160.99,Retail,UPI,Germany,Berlin,15,0,NORMAL,0
1243.57,Travel,Debit Card,India,Bangalore,15,0,NORMAL,0
6473.89,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
323.11,Retail,Net Banking,Canada,Toronto,15,0,NORMAL,0
83.45,Retail,Debit Card,UK,London,15,0,NORMAL,0
1541.62,Electronics,Wallet,Canada,Toronto,15,0,SUSPICIOUS,0
10.59,Pharmacy,UPI,India,Mumbai,15,0,NORMAL,0
3888.49,Electronics,Debit Card,UK,London,15,0,SUSPICIOUS,0
4246.65,Luxury,Credit Card,Canada,Toronto,15,0,NORMAL,0
1119.85,Electronics,Wallet,USA,New York,15,0,NORMAL,0
72.29,Gaming,Credit Card,Canada,Toronto,15,0,NORMAL,0
6456.19,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
6959.1,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
1655.67,Electronics,UPI,Germany,Berlin,15,0,NORMAL,0
175.06,Pharmacy,Credit Card,USA,New York,15,0,NORMAL,0
337.36,Electronics,Wallet,USA,Chicago,15,0,NORMAL,0
4557.67,Electronics,Net Banking,USA,New York,15,0,NORMAL,0
28.26,Transportation,Debit Card,Canada,Toronto,15,0,NORMAL,0
104.0,Pharmacy,Wallet,UK,London,15,0,NORMAL,0
43.95,Fuel,Net Banking,India,Bangalore,15,0,NORMAL,0
265.44,Retail,Wallet,Singapore,Singapore,15,0,NORMAL,0
3069.1,Luxury,Debit Card,USA,New York,15,0,NORMAL,0
59.4,Retail,Net Banking,Singapore,Singapore,15,0,NORMAL,0
68.29,Food,Credit Card,Germany,Berlin,15,0,NORMAL,0
4059.45,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
1815.28,Travel,Net Banking,India,Bangalore,15,0,NORMAL,0
31.37,Food,Debit Card,USA,New York,15,0,NORMAL,0
248.37,Travel,Debit Card,UK,London,15,0,NORMAL,0
3669.57,Luxury,Debit Card,Singapore,Singapore,15,0,SUSPICIOUS,0
13.26,Food,Debit Card,Germany,Berlin,15,0,NORMAL,0
383.24,Retail,UPI,India,Bangalore,15,0,NORMAL,0
48.29,Food,Debit Card,India,Bangalore,15,0,NORMAL,0
4328.61,Electronics,Net Banking,USA,Chicago,15,0,SUSPICIOUS,0
463.8,Retail,UPI,India,Bangalore,15,0,NORMAL,0
65.12,Fuel,UPI,India,Mumbai,15,0,NORMAL,0
2458.77,Travel,Credit Card,India,Bangalore,15,0,NORMAL,0
12.67,Food,Credit Card,Canada,Toronto,15,0,NORMAL,0
3958.5,Luxury,Net Banking,India,Bangalore,15,0,SUSPICIOUS,0
2698.49,Travel,Net Banking,Germany,Berlin,15,0,NORMAL,0
5885.68,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
4543.42,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
1583.87,Travel,Net Banking,Canada,Toronto,15,0,SUSPICIOUS,0
120.05,Fuel,Net Banking,UK,London,15,0,NORMAL,0
6665.0,Luxury,Credit Card,Canada,Toronto,15,0,NORMAL,0
1195.03,Electronics,Net Banking,India,Bangalore,15,0,NORMAL,0
147.61,Gaming,UPI,USA,Chicago,15,0,NORMAL,0
46.61,Food,Debit Card,USA,New York,15,0,NORMAL,0
4366.02,Luxury,Credit Card,Singapore,Singapore,15,0,SUSPICIOUS,0
55.24,Food,Wallet,UK,London,15,0,NORMAL,0
5634.6,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
3042.79,Electronics,Debit Card,Singapore,Singapore,15,0,SUSPICIOUS,0
6444.94,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
178.31,Gaming,Net Banking,Germany,Berlin,15,0,NORMAL,0
2559.44,Travel,Debit Card,UK,London,15,0,NORMAL,0
1156.58,Travel,UPI,USA,New York,15,0,NORMAL,0
2910.59,Travel,Net Banking,Singapore,Singapore,15,0,SUSPICIOUS,0
2552.71,Electronics,Wallet,India,Bangalore,15,0,NORMAL,0
2069.56,Electronics,UPI,USA,New York,15,0,SUSPICIOUS,0
1218.16,Electronics,UPI,India,Bangalore,15,0,NORMAL,0
163.05,Gaming,Debit Card,India,Bangalore,15,0,NORMAL,0
3453.6,Electronics,Wallet,Singapore,Singapore,15,0,NORMAL,0
4274.74,Travel,Credit Card,India,Bangalore,15,0,SUSPICIOUS,0
3561.85,Electronics,Credit Card,UK,London,15,0,SUSPICIOUS,0
86.64,Retail,Net Banking,UK,London,15,0,NORMAL,0
491.43,Retail,Net Banking,Germany,Berlin,15,0,NORMAL,0
434.61,Retail,UPI,India,Bangalore,15,0,NORMAL,0
140.91,Retail,Wallet,USA,New York,15,0,NORMAL,0
2638.73,Electronics,UPI,Canada,Toronto,15,0,NORMAL,0
1628.6,Electronics,Credit Card,USA,Chicago,15,0,NORMAL,0
4646.57,Electronics,Debit Card,Germany,Berlin,15,0,NORMAL,0
60.66,Fuel,UPI,India,Mumbai,15,0,NORMAL,0
6877.06,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
15.85,Food,UPI,Canada,Toronto,15,0,NORMAL,0
321.71,Retail,Debit Card,India,Bangalore,15,0,NORMAL,0
60.55,Gaming,UPI,USA,New York,15,0,NORMAL,0
4374.32,Luxury,UPI,USA,New York,15,0,SUSPICIOUS,0
5275.03,Luxury,Wallet,UK,London,15,0,NORMAL,0
59.8,Food,UPI,Germany,Berlin,15,0,NORMAL,0
49.15,Transportation,Debit Card,India,Mumbai,15,0,NORMAL,0
1939.95,Travel,Net Banking,USA,Chicago,15,0,NORMAL,0
3154.09,Electronics,Credit Card,USA,Chicago,15,0,NORMAL,0
105.8,Fuel,UPI,USA,New York,15,0,NORMAL,0
3931.0,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
73.23,Retail,Debit Card,India,Bangalore,15,0,NORMAL,0
2302.72,Electronics,Net Banking,USA,Chicago,15,0,NORMAL,0
1975.85,Travel,Debit Card,Canada,Toronto,15,0,SUSPICIOUS,0
163.38,Gaming,UPI,UK,London,15,0,NORMAL,0
45.09,Gaming,UPI,Singapore,Singapore,15,0,NORMAL,0
3085.89,Travel,Net Banking,India,Mumbai,15,0,SUSPICIOUS,0
90.95,Pharmacy,UPI,India,Mumbai,15,0,NORMAL,0
213.77,Retail,Net Banking,Germany,Berlin,15,0,NORMAL,0
4749.69,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
4788.32,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
2948.64,Luxury,Net Banking,India,Bangalore,15,0,NORMAL,0
58.95,Food,UPI,USA,New York,15,0,NORMAL,0
6853.17,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
1856.2,Travel,Debit Card,Germany,Berlin,15,0,SUSPICIOUS,0
1953.68,Travel,Wallet,Germany,Berlin,15,0,NORMAL,0
101.77,Gaming,UPI,USA,New York,15,0,NORMAL,0
245.7,Retail,Credit Card,India,Bangalore,15,0,NORMAL,0
8992.77,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
64.81,Fuel,Wallet,UK,London,15,0,NORMAL,0
871.7,Travel,UPI,India,Mumbai,15,0,NORMAL,0
78.41,Food,UPI,Singapore,Singapore,15,0,NORMAL,0
5999.05,Luxury,Net Banking,India,Mumbai,15,0,NORMAL,0
704.08,Travel,Wallet,India,Bangalore,15,0,NORMAL,0
3569.96,Electronics,Debit Card,Germany,Berlin,15,0,NORMAL,0
20.38,Transportation,Debit Card,UK,London,15,0,NORMAL,0
92.45,Gaming,Wallet,USA,New York,15,0,NORMAL,0
29.62,Transportation,Credit Card,Singapore,Singapore,15,0,NORMAL,0
75.33,Food,Credit Card,UK,London,15,0,NORMAL,0
2852.86,Travel,Wallet,Germany,Berlin,15,0,NORMAL,0
2114.53,Luxury,Wallet,USA,New York,15,0,NORMAL,0
1861.69,Electronics,Debit Card,USA,Chicago,15,0,SUSPICIOUS,0
1834.55,Travel,Credit Card,India,Mumbai,15,0,NORMAL,0
121.98,Gaming,Debit Card,USA,Chicago,15,0,NORMAL,0
